,Molecular weight,Isoelectric point,Dipole,Formal charge,Average charge,Area,ALASurfFrac,ARGSurfFrac,ASNSurfFrac,ASPSurfFrac,CYSSurfFrac,GLNSurfFrac,GLUSurfFrac,GLYSurfFrac,HISSurfFrac,ILESurfFrac,LEUSurfFrac,LYSSurfFrac,METSurfFrac,PHESurfFrac,PROSurfFrac,SERSurfFrac,THRSurfFrac,TRPSurfFrac,TYRSurfFrac,VALSurfFrac,NSurfPoints,Shape max,Shape min,SurfEpMaxFormal,SurfEpMinFormal,SurfEpMeanFormal,SurfEpTrimeanFormal,SurfEpMedianFormal,SurfEpSumFormal,SurfEpStdFormal,NSurfPosEpFormal,SurfEpPosMeanFormal,SurfEpPosTrimeanFormal,SurfEpPosMedianFormal,SurfEpPosSumFormal,SurfEpPosStdFormal,NSurfNegEpFormal,SurfEpNegMeanFormal,SurfEpNegTrimeanFormal,SurfEpNegMedianFormal,SurfEpNegSumFormal,SurfEpNegStdFormal,SurfMhpMax,SurfMhpMin,SurfMhpMean,SurfMhpTrimean,SurfMhpMedian,SurfMhpSum,SurfMhpStd,NSurfPosMhp,SurfPosMhpMean,SurfPosMhpTrimean,SurfPosMhpMedian,SurfPosMhpSum,SurfPosMhpStd,NSurfNegMhp,SurfNegMhpMean,SurfNegMhpTrimean,SurfNegMhpMedian,SurfNegMhpSum,SurfNegMhpStd,SurfEpMaxAverage,SurfEpMinAverage,SurfEpMeanAverage,SurfEpTrimeanAverage,SurfEpMedianAverage,SurfEpSumAverage,SurfEpStdAverage,NSurfPosEpAverage,SurfEpPosMeanAverage,SurfEpPosTrimeanAverage,SurfEpPosMedianAverage,SurfEpPosSumAverage,SurfEpPosStdAverage,NSurfNegEpAverage,SurfEpNegMeanAverage,SurfEpNegTrimeanAverage,SurfEpNegMedianAverage,SurfEpNegSumAverage,SurfEpNegStdAverage,ShellEpMaxFormal,ShellEpminFormal,ShellEpMeanFormal,ShellEpTrimeanFormal,ShellEpMedianFormal,ShellEpSumFormal,ShellEpStdFormal,NShellPosEpFormal,ShellEpPosMeanFormal,ShellEpPosTrimeanFormal,ShellEpPosMedianFormal,ShellEpPosSumFormal,ShellEpPosStdFormal,NShellNegEpFormal,ShellEpNegMeanFormal,ShellEpNegTrimeanFormal,ShellEpNegMedianFormal,ShellEpNegSumFormal,ShellEpNegStdFormal
CYSSurfFrac,0.017689570278261516,0.001913988502901925,0.013839825260782753,0.0018216692066468593,0.0014900510977768062,0.019469790416007857,0.005477644465062877,0.005543939962995164,0.0006309604498084909,0.00010595367416609958,1.0,9.950258834369916e-05,0.0024558701061920124,0.004730155370394929,0.059863860703721426,0.00044633863257343006,0.006611336248575699,0.014904204465397692,0.004152963552327704,0.0015411439052650687,0.0011404606354004784,1.7198870773695042e-07,0.000533878051854982,8.89505542209525e-05,7.384995929674442e-06,9.015489870201983e-05,0.01939354632972736,0.0012134333617765446,0.002548315767641383,0.0017653606262574752,0.002100515474122011,1.1386651996995409e-05,1.790264883810703e-05,1.2910994178525659e-05,0.007356108714300856,0.008271361241457234,0.002146827362827307,0.003401048710919399,0.003241094550025588,0.0038409060053126226,0.0037350845303061038,0.001743612008312075,0.01459591399303399,0.00025370443015076884,0.00022781237466733617,0.00022776788223345405,0.009428932324233088,0.0024288742361918652,0.00416647364633411,0.01582681085965443,0.018544123045810147,0.019803055279279884,0.02244409692115869,0.023674580646764,0.0007030207649852161,0.008264588035645512,0.0010463165587075677,0.0005077768831844296,0.0005085972658411125,0.006516908760328648,0.000825215903781564,0.020683347800935194,0.03080998516581468,0.03157487672346593,0.030615160682864743,0.023353041609854682,0.01203214505500091,0.002183860470535817,0.0019078000499791043,5.9246481040561634e-05,6.989232289206816e-05,5.550457477351693e-05,0.006805749863987165,0.00866344819226665,0.002261237758889355,0.004116674418251251,0.004871033942496038,0.0049369384790747435,0.00386658915109807,0.001954575239537761,0.014308135834499415,0.00014969206292065977,0.00011972051411400743,0.00011316706659066771,0.00908978276226707,0.002130763321853393,0.007037594650702044,0.002116460371035714,0.00042401393177649325,0.0003782742298473605,0.00039337994592795095,0.00043008427565589016,0.009270988004403714,0.0022229338801695755,0.008866862035797831,0.011054404457329413,0.009662107566383676,0.004392467923986259,0.006433346270281301,0.0022229338801695946,2.5949345718896333e-05,2.719980431603092e-05,3.2126396371185775e-06,1.9814064591862082e-05,0.0020133607025031733
GLNSurfFrac,0.009790169241120103,0.0003230784268044644,0.004763166306962915,0.005099221490788777,0.004818209452437024,0.019949222492852907,0.00015862462467251947,0.0003547218539804737,0.0008273911716730371,0.01880230577370941,9.950258834369916e-05,1.0,0.04670590872368963,0.016326744838495184,0.00010088747397232803,0.01592732112582162,0.011576242526155647,0.10981752277529234,0.005515144158507447,0.0070707275834602555,0.00014807342894595068,0.021396611398859282,7.534331674822101e-05,0.011956868040591716,0.016499983749146435,0.01021888952489525,0.02024934500924152,0.006160172810107783,0.01004131119403598,0.003464022731624058,0.001349981900023516,0.0020281003639943678,0.0017835315636993026,0.0017474343100743121,0.009659343314641806,0.0025330549142639678,0.003208353994722951,0.00671033861286899,0.006660133867831627,0.007817982637331564,0.00010177400919487555,0.004054705966057988,0.014344672241007904,0.0014352345436982224,0.0010869721810994075,0.0011315878774381272,0.01061472893318366,7.248838925302275e-05,1.4621585447539934e-05,0.004854063394967224,0.001997715262010929,0.0020579054444355136,0.00199069627773517,0.01750496963121028,0.005614024682808574,0.011814621497951153,0.002153111593649682,0.0016817636436679767,0.0012050404736369856,0.0064685948923016165,0.0038814376696592787,0.02061798276199652,4.25262173730682e-05,3.433031745101522e-05,3.360524220246201e-05,0.017691912964036233,0.005640201598878703,0.0033472960856542762,0.0012431779148629784,0.0019085156926571185,0.0017000053081789742,0.001647852580263468,0.00935611168351466,0.002683926457880966,0.0032141930488051858,0.006544525770162581,0.007633119387722917,0.007283601606622822,0.00015856387804190334,0.004450778223752073,0.014107929555261273,0.001332654645280528,0.001173195400203802,0.001069836768822653,0.010508920711998734,8.753802935640967e-05,0.0015415948918576308,0.00017540872944088047,0.0010007016164334738,0.0009453366854919776,0.0009112306454053163,0.0009985500992630344,0.0031553382326042615,0.0003298296402855362,0.002732850602255228,0.002979405167865653,0.0035670714226627024,0.002233381280214864,0.0008256985858961523,0.00032982964028554,0.00024839477747452924,0.00012491257491229995,0.000128438826526019,0.0005358194975719291,0.0005775736046546996
GLUSurfFrac,0.0019398382075605275,0.16490604181974808,0.004524241311802323,0.17484367149457183,0.18319883875732987,0.0009740332215136952,0.005458373416561527,0.00017865703735321073,0.016516217635007414,0.00028425386252806724,0.0024558701061920124,0.04670590872368963,1.0,0.006478006304184382,0.010020916337983845,0.01423048082059233,0.035940363943570634,1.3681679934373473e-05,0.002053280893794331,0.033902203980722904,0.02465020230655626,0.05296508551241578,0.015644251544844518,0.018827924321250758,0.00535119312977655,0.004743324351362513,0.0009230502797170606,0.014260893880204099,5.8351497717549525e-05,0.1427894945216587,0.14199266632978197,0.20911332218564957,0.20808931342858838,0.2068025467260614,0.08569977284914577,0.028545195575532655,0.09602030989897982,0.09389691320152856,0.08380837941441237,0.0777848308897173,0.060335446219720694,0.10899981302474922,0.02140428231633657,0.2130807711693638,0.21251925708866462,0.21291192940086398,0.07234608972048104,0.14731500407099765,0.005857380262526511,0.002027201440195476,0.1157816622429859,0.11957979733004424,0.1240926023849253,0.015542101388106277,0.05783459440179672,0.020315715982386195,0.0471183899429776,0.0533142008315538,0.0558433113778884,0.03500311082508977,0.013071812555554835,0.00435167221304275,0.06616369242499949,0.07400768074728183,0.07697085827765558,0.0075668755434908416,0.001901375944939466,0.1443648665268763,0.14961882475970037,0.21653922944944434,0.21518749647742924,0.2140448340696512,0.09085454958020853,0.02952236305981796,0.09701509192646632,0.0952193610689668,0.08494407341901188,0.07920019320157039,0.06023775913525528,0.10870334513771265,0.023565207324750113,0.22321970950547196,0.2244398304183307,0.22260594240733847,0.07600302602590198,0.15472875419824408,0.10821910638195512,0.20749270256887167,0.22288102699017928,0.22345349739456608,0.2207431878989036,0.22289668024321055,0.05283971078736213,0.1456372066410254,0.0945045107925967,0.09124877803427807,0.08423577248541539,0.09919706674814739,0.0871801397361462,0.14563720664102525,0.21671129997072758,0.21670501623636526,0.22046298259542127,0.21621152497347632,0.19466789433442272
GLYSurfFrac,9.471802428539422e-08,0.0007267159014119004,0.01936184083994746,0.0011390116984474534,0.0011452376376705606,0.004374179761076395,0.0007096735726228906,0.017618075720437994,0.0008678001159273182,0.00019497755255905834,0.004730155370394929,0.016326744838495184,0.006478006304184382,1.0,5.126698777684712e-06,0.002345054381057278,0.05100821242060764,0.009047928894890611,0.0030901058895020372,0.0007362406404990202,4.796306657985958e-08,0.006818236971033109,0.006969885976099595,0.003945685856566315,0.0023202588821108626,0.001046970911540651,0.004506230866092188,0.03591437577390404,2.2148878446421684e-06,0.006894605609274507,0.0007949773770401793,5.0329932056367734e-05,4.768922420186213e-05,3.145443862278743e-05,0.003991804268942711,0.027135487321261174,0.003703959212858764,0.006081159360719658,0.005070647746787405,0.00472141920546166,0.0002638472666966557,0.009779227224125605,0.0019242425464393483,0.0005078446700740542,0.00040176312455173754,0.00025859357254221367,0.004566169702685365,0.007809635873018245,0.00040502974244706693,0.0005890183867300233,0.010386199414998083,0.011218590020108953,0.007158164678166719,0.0014455367087571644,0.0193358963037658,0.014194011409155721,0.003585672022735866,0.0042600098290148216,0.004093317698854867,0.013379930666022475,1.3980564535241204e-07,0.0028386359641793973,0.00012099444259808264,0.00014633670626940405,4.8444212135666244e-05,0.002675353967375815,0.0034172501439916265,0.007049334941122023,0.0009036362167283726,4.462901920129966e-05,4.597873471270393e-05,2.970740762510777e-05,0.00395819781632309,0.02766773485208214,0.0043171983677313735,0.0061440080563016095,0.004917949649016977,0.0048611755035753755,0.0003929658538448641,0.01055209584334547,0.0016631702657789668,0.0006808236473749631,0.000481694859542882,0.00035369620242062765,0.0046875993000519405,0.007571854472400331,0.009469671392171577,3.125697844575299e-05,0.0006340363642846563,0.0005273370834750383,0.0006099247798340557,0.0006390984793247536,0.010731079916107533,0.006458945209395476,0.008068272238389813,0.006840220508248508,0.00522252806636248,0.0028991559925941415,0.010127915289103059,0.006458945209395436,0.00014120292316608713,0.00020130424574208583,0.0004287656676011478,0.0001859299312995406,0.0005281996730914942
HISSurfFrac,0.00512428773352879,0.009728052580624475,0.015362637962984364,0.00016106532585612464,0.0001118923866487008,0.016318972365943398,0.026014611602323726,0.0012956368203339758,0.00042652260215905605,0.0011158928962156543,0.059863860703721426,0.00010088747397232803,0.010020916337983845,5.126698777684712e-06,1.0,0.003335867370217686,0.006420507704287717,0.06459857312409042,0.0011646962609716748,0.0031321213195626505,0.0021354168441356557,0.00036339103091530316,0.003899140619511047,0.001238957669989706,0.0046648226488733395,0.02857916183366854,0.01670831794754114,0.019205936135446293,0.0033943532946164885,0.010382013484015089,0.0010868434889815665,0.003658435657804096,0.003510219291676958,0.003414945012382449,0.0020096175076239446,0.005361800193274594,0.013835589716459498,0.0053694007815338115,0.004009771591799979,0.003963168492596456,0.005469490018526211,0.010315677777834372,0.007052383612877564,0.002542257682000157,0.0030905697698420166,0.002753924871733865,0.0031956852970719345,9.475856847759002e-05,0.002338885419946448,0.01175143535863684,0.0014002610380296505,0.0033651955468191256,0.011510929772788519,0.014561510811410867,0.023396424068592256,0.023641539605798855,0.0029362683207321567,0.0027355193623056027,0.002240439322680771,0.022515572558668696,0.0007118338766110385,0.014091949795268708,0.06570555002811632,0.07341811993694877,0.0708890908225512,0.017556540186146812,0.012672704455110763,0.005731495496106577,4.120164355940754e-05,0.000857191316479254,0.0007627852442791593,0.0007178252752100254,0.003429982692114161,0.006013029081139553,0.009247230317121952,0.0028829601749275026,0.0021059337920020576,0.0022013571599858537,0.003924203198687238,0.005857850286123027,0.008144779012829385,0.000362505331710726,0.00042151855038532164,0.0004426135767640748,0.004974176844539667,0.0008086254989451831,0.011065019192967571,0.0014102788778339054,0.007903906486565712,0.008331189764123809,0.00825597126792026,0.007927394450284833,0.0052450593177879225,0.016641634855251566,0.010318224309071691,0.011235241806834153,0.011335172467969591,0.008373162051430955,0.007412990679690327,0.01664163485525158,0.003101818526640711,0.003227063265736988,0.0035758852875872353,0.006069482545955557,0.00011400148618605705
ILESurfFrac,0.018110658291045023,0.003980411304119315,0.00033404121713889403,0.023729292127596793,0.021977798926654874,0.0049828136772805285,0.0052456966706123775,0.01081977901149944,3.6785890386954535e-06,0.020984473176503895,0.00044633863257343006,0.01592732112582162,0.01423048082059233,0.002345054381057278,0.003335867370217686,1.0,0.0155338955553205,0.0001469540578827809,0.01493163218197018,0.010967534313797999,0.023788727974301805,0.0008996204151540823,0.012088366896245796,0.0034450812896828623,0.004639598549871551,0.021760253118283418,0.004744745907518665,0.008011358174896384,0.004287751287535338,0.017169829871788826,0.016942153760061564,0.02193318091397504,0.02211600492714612,0.022041503094621762,0.018422670839284956,0.0019483625404439582,0.014271639887614677,0.003917430369404411,0.0020343096817375316,0.0015509603791629223,0.0028594921600678734,0.011129546947300747,0.012801163829139157,0.026181577346625542,0.027409537880664046,0.027178419401631498,0.017693049300671646,0.008472193168759856,0.010190453545378002,0.007030303933121944,0.2343505190546369,0.23189386966012068,0.2007344533688486,0.03582503600851034,0.18800435034329066,0.03946803976561776,0.08538350397818334,0.10593053486555853,0.11330145399688003,0.06991878352680281,0.010156963929857132,0.01513896370862905,0.03985363174578408,0.036188460256331,0.03614796083779632,0.018206253996236647,0.0015559094774090544,0.015183661339897143,0.015398432256398122,0.019836913079023886,0.019940210051903398,0.01985716437930045,0.017341369777671152,0.0018227337885653948,0.013139718429398093,0.0031777438769778673,0.0017673260114932385,0.0011852124100401853,0.0026244161403426434,0.009886406155258333,0.012947381265356477,0.023838408258568446,0.02462440437313229,0.024778779590030702,0.016654553015214305,0.007925374455724901,0.011480928202629005,0.021879287466254938,0.023306178161031078,0.024162268527878304,0.024117015658823453,0.023318387426229655,0.004407864681402716,0.013317743358498346,0.00333170552806961,0.002876346692536552,0.002482240009119295,0.0023133526261120696,0.0087531243224888,0.013317743358498323,0.028434238173176668,0.02764705001265417,0.026764872649011576,0.027814330366085088,0.014431947640761375
LEUSurfFrac,0.006732919200678842,0.0019423215804814243,0.00040945399190101765,0.011805112844974468,0.010884353723006569,9.638306378821636e-05,0.001135755966261544,0.00028744110792705357,0.011099376097143614,0.0449705727748813,0.006611336248575699,0.011576242526155647,0.035940363943570634,0.05100821242060764,0.006420507704287717,0.0155338955553205,1.0,0.03924569748369121,0.006335443751094526,0.0003779115783088812,0.0008135664779083167,0.02480544125210713,0.00458351141750999,0.00019402740612267758,0.0045887781660129915,0.004554610185258071,7.736965274942981e-05,0.0329540003207852,0.0029558313053965665,0.012590623480347144,0.007610029424049879,0.012225289959519364,0.011550767234261447,0.01087140948844502,0.005861816287251441,0.00015943034845491624,0.010259433477510854,0.00420150113412322,0.0033428689097213756,0.0022350677481525814,0.00219590216381888,0.012190835928084252,0.0021871093420622084,0.013428115806011429,0.014365545060683146,0.013738918207618689,0.0052903942350504595,0.008122344331059341,0.005643688191328252,0.0035861151334444954,0.2724957429799993,0.2733652680596485,0.2431480596286617,0.020148999940124635,0.17362792165286506,0.07004810486197544,0.051853113859596726,0.0658423177006791,0.06727437708783005,0.09141858443111674,0.0008770753001735512,0.004447953402535285,0.06394884552266564,0.065378345860193,0.06710169371164838,0.007398414711450335,0.00741710514342315,0.011048614973043132,0.006712691430290158,0.010849051468455707,0.010187936041208477,0.009569962014219526,0.005489704961103409,0.0001484138653155134,0.009629681036313375,0.003492909879405916,0.0021685440936086015,0.0017941881115091148,0.002043696889450821,0.010951633119219773,0.0022645794031388336,0.01208145972883116,0.012429145261007473,0.012385390728125082,0.004912848144875659,0.007605959092713624,0.004672415388818953,0.015238508039289781,0.019511360911040755,0.020548895388009743,0.02135513749567616,0.019532979910678327,0.0030036428069876273,0.018104683321313115,0.004090029660218475,0.003693970631054781,0.002911602357464699,0.0038591957938936623,0.00549969910532782,0.018104683321313184,0.017367562340074742,0.018332444921402923,0.01716059602972925,0.021646363588287285,0.01632445267478963
LYSSurfFrac,0.0009157913245149712,0.04252682027663809,0.002217821298178498,0.04007664513588392,0.040325213366263116,2.5128989625570673e-05,4.937149028725675e-08,0.16810496086348534,0.0020788362323872185,0.0012603759818842917,0.014904204465397692,0.10981752277529234,1.3681679934373473e-05,0.009047928894890611,0.06459857312409042,0.0001469540578827809,0.03924569748369121,1.0,0.0017146723236640391,0.00031108629410506156,0.0493109748756544,0.021591792919980975,0.00037600309726622624,0.01575757592243284,0.0012393760224663263,0.0020282171738451654,1.911017224349327e-05,0.011782460570006445,0.0028336508890446223,0.08994341576210511,0.021329636942085384,0.05380950677560949,0.05184386971566483,0.05125090497768081,0.014520799957310449,0.01421328333066812,0.022478651554359613,0.08194322721397623,0.07251838694991264,0.0743756390780668,0.020773672188358593,0.09224120910505217,0.0026776559308235516,0.039556685840910384,0.037926610158600244,0.038979443983987366,0.010983206514893972,0.007265210828945813,0.0003380474056378896,0.0339707888118235,0.0815876122902868,0.08697232913706694,0.11473287705646884,0.006050132505095734,0.005912205515980702,0.0061288548917859025,1.0217152962593078e-06,2.7224803404491262e-05,0.0001879981432463383,0.004599674702377624,0.00042150875810903607,0.0004752925510638252,0.2343550312842786,0.2374607363537166,0.23294483546903202,0.0037708568495325974,0.14246327818339377,0.08767052204904838,0.021281593078846767,0.05272428532271874,0.05071265329209915,0.050165975804251896,0.015077566942114597,0.014007889886820519,0.02197490515378368,0.07872393629080121,0.07458534600889069,0.07157169626010591,0.020678553081883082,0.08882762175770266,0.0029412728910324106,0.03847063392956166,0.038214296207640525,0.03788965823623648,0.011145215289513347,0.007660754343052963,0.08648620340654545,0.02614729226855275,0.0755064476959365,0.07558819593679186,0.07426963015534661,0.07545393855031557,0.013132059803813182,0.07887709064594402,0.09708098898855891,0.10627977305268975,0.0983080945145516,0.0706518926361385,0.06744999963069032,0.07887709064594411,0.041421921803534587,0.041016483973546784,0.04185040996198072,0.060216354301023775,0.011624976296141289
METSurfFrac,0.11296965024174976,1.0300641225285173e-05,0.00840986066586446,0.03884502913643473,0.03433174768030576,0.06935587063584522,0.0009559982039978492,0.004919064712428996,0.009202525628305338,0.014836261418238164,0.004152963552327704,0.005515144158507447,0.002053280893794331,0.0030901058895020372,0.0011646962609716748,0.01493163218197018,0.006335443751094526,0.0017146723236640391,1.0,0.0047207512869702475,0.015485520619944487,7.52063915657877e-05,0.0024367750483285902,0.00789524857158004,0.0014612801898149406,0.002921322620276706,0.06825408443208379,0.021213856119669333,0.03559617663534684,0.007017107358619038,0.01979847491701374,0.021115133326084314,0.021890560708242236,0.022154736340130057,0.039812409510428755,1.095124518572505e-05,1.5195034399489028e-05,0.007544085222190617,0.007532257871257199,0.006969144127982601,3.2994595457285255e-05,0.007639073771632103,0.06785862504103042,0.02133475609997087,0.021881284504171962,0.022625591081632323,0.04290653540903656,0.004038805226165252,0.00011581202176324761,0.04096376208651555,0.18686684999520317,0.16931996150449224,0.15439891520586171,0.10914121306386032,0.12335326042276613,0.0030254435377426625,0.08807245839930057,0.1162252889524011,0.12871592712219168,1.2571723622018216e-06,0.0030002912648782955,0.08668235682671728,0.06020737525996255,0.060392810683193625,0.06076518719591641,0.0916078433076564,0.014405204181840842,0.00460699688526168,0.016525685176815654,0.01739597776639379,0.01822665681173897,0.018505707183572376,0.036418004052352904,4.2802481587166345e-06,3.174872429484272e-05,0.00571654319466648,0.0057980809828228255,0.005326599031800077,0.0001678993488042453,0.005694763425841546,0.0661689230502344,0.017494605292349433,0.018356900384078972,0.018886989685849394,0.04016942653183568,0.003120816747609162,0.010696642471941112,0.02153401666387324,0.026190602237823307,0.027929075794404536,0.029666463641499847,0.026228861801486564,0.0002822299762626782,0.02055956832599726,0.005358709631320705,0.003984256183719467,0.004406189263713746,0.006188853508357754,0.007921175837372358,0.020559568325997275,0.02313284371381788,0.022247629455232447,0.02217840375048637,0.0283763515031689,0.007838085543250467
PHESurfFrac,0.0038731216948458417,0.004097054316832788,0.0008399666761888518,0.008058128604063021,0.007623672316761235,0.0011027605929844083,0.004901112860313072,0.012572858759723502,0.001844536693091374,0.010470761319152888,0.0015411439052650687,0.0070707275834602555,0.033902203980722904,0.0007362406404990202,0.0031321213195626505,0.010967534313797999,0.0003779115783088812,0.00031108629410506156,0.0047207512869702475,1.0,0.0057936198094940845,0.0058644188514373734,0.002602522707864032,0.0004480791413907006,1.6835783196362751e-06,0.012654481442670742,0.0010539934809637088,0.01345851665702707,9.198838155821155e-05,0.010510737837906807,0.0008425827730086471,0.0072166139707062526,0.007375966484093674,0.007156116414452498,0.005177117876133679,0.003291524637485632,0.009574320656104134,0.01098733416052667,0.009680527947759076,0.009703220490368591,0.011364278803731687,0.01149144267259666,0.004727260711498586,0.0039001384707286098,0.004115424342097122,0.0038671963498649597,0.0035702999325946893,0.0004667943500214195,0.06578103980051139,0.0005608309893527757,0.22814717224678582,0.18077081476611617,0.15263177502927217,0.023517263247587666,0.3416644726049352,0.04648147613084735,0.4386161827920558,0.4305882893378094,0.4189344617746964,0.10589140253173772,0.29692519997937683,0.007051679233475287,0.01909571929895511,0.019814306488075313,0.020427970519962455,0.008668874242274574,0.0005014637525212474,0.009528305008614117,0.0008359377894264525,0.006671967044738894,0.006821667969637967,0.006644632569454362,0.004960714526678356,0.002996647510147465,0.008401818114636214,0.010212820129013919,0.00967081006846717,0.008875402826571498,0.010104026830551956,0.010599223658079554,0.004670937343566115,0.0035091629764725254,0.0036386442115524643,0.0035154621408135978,0.003338804976360275,0.0005069652263851653,0.01010284730812647,0.002036784233822516,0.006268361672770693,0.006365409833979049,0.006452048709470476,0.006263653623557235,0.0011506506025320956,0.008427507464673932,0.005551374393102006,0.0035179554806943417,0.004414935368520643,0.010211998657402152,0.007807134852578513,0.008427507464673934,0.002499965935350573,0.0026030915012924937,0.0023193086592393766,0.004000179238227256,0.0018346233934359725
